,0,1,2,3,4,5,6,7,8,9,10
778,1779,(2012),电影,特警判官 Dredd ,彼得·特拉维斯,卡尔·厄本 / 奥莉薇·瑟尔比 / 琳娜·海蒂 / 道比·欧帕瑞 / 兰利·柯克伍德 / 乔·瓦兹 / 伍德·哈里斯,动作 / 科幻 / 惊悚 / 犯罪,英国 / 美国 / 印度 / 南非,高清中字,2013-03-01(中国大陆) / 2012-09-21(美国),豆瓣：6.3 
779,1780,(2006),电影,紫外线 Ultraviolet ,科特·维莫,米拉·乔沃维奇 / 卡梅隆·布莱特 / 威廉·菲德内尔,动作 / 科幻,美国,高清中字,2006-03-03,豆瓣：5.4 
780,1781,(2016),午夜,寄宿公寓2 하숙집2 ,Jeong Tae-ryeong,,剧情 / 爱情 / 情色,韩国,高清中字,2016-01-07(韩国),豆瓣：3.0 
781,1782,(2006),电影,血钻 Blood Diamond ,爱德华·兹威克,莱昂纳多·迪卡普里奥 / 詹妮弗·康纳利 / 杰曼·翰苏 / 大卫·哈雷伍德 / 阿诺德·沃斯洛,剧情 / 惊悚 / 冒险,美国 / 德国,高清中字,2006-12-08(美国),豆瓣：8.4 
782,1783,(2016),电影,熊出没之熊心归来 ,丁亮 / 林永长,张伟 / 张秉君 / 谭笑,喜剧 / 动画 / 冒险,中国大陆,高清版,2016-01-16(中国大陆),豆瓣：3.0 
783,1784,(2001),电影,宇宙追缉令 The One ,黄毅瑜,李连杰 / 卡拉·古奇诺 / 戴尔里·林多 / 杰森·斯坦森 / 詹姆斯·莫里森,动作 / 科幻 / 惊悚,美国,高清中字,2001-11-02(美国),豆瓣：5.9 
784,1785,(2015),午夜,淫乱家族 음란한가족 ,韩国,韩国,剧情 / 喜剧 / 家庭,韩国,高清中字,2015-09-24(韩国),豆瓣：3.5 
785,1786,(2016),音乐,明天你好 - 凌薇薇 ,凌薇薇,凌薇薇,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-11,豆瓣：7.7 
786,1787,(2016),音乐,唐古拉 - 「 Ｃ＋ 」喵 喵   感谢一路有你 ,「 Ｃ＋ 」喵 喵   感谢一路有你,「 Ｃ＋ 」喵 喵   感谢一路有你,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-11,豆瓣：3.9 
787,1788,(2016),音乐,做你心上的人 - 莫小贝 ,莫小贝,莫小贝,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-11,豆瓣：9.8 
788,1789,(2016),音乐,大叔不要跑 - 糖萝莉 ,糖萝莉,糖萝莉,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-11,豆瓣：1.7 
789,1790,(2016),音乐,给宝宝们个不一样的奈児 - 小奈児 ,小奈児,小奈児,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-11,豆瓣：9.1 
790,1791,(2016),音乐,上和下。 - 牛奶妹。 ,牛奶妹。,牛奶妹。,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-11,豆瓣：5.6 
791,1792,(2016),音乐,Apink---NO  NO  NO - s米朵er ,s米朵er,s米朵er,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-11,豆瓣：7.2 
792,1793,(2016),音乐,超神的节奏【lol盟友之歌】 - ３９０３❤布丁豆丁 微博：布丁豆丁yo ,３９０３❤布丁豆丁 微博：布丁豆丁yo,３９０３❤布丁豆丁 微博：布丁豆丁yo,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-11,豆瓣：1.4 
793,1794,(2015),电影,边境杀手 Sicario ,丹尼斯·维伦纽瓦,艾米莉·布朗特 / 本尼西奥·德尔·托罗 / 乔什·布洛林 / 维克多·加博 / 乔·博恩瑟 / 丹尼尔·卡卢亚 / 杰弗里·多诺万 / 劳尔·特鲁希洛 / 胡里奥·赛迪罗 / 汉克·罗杰森 / 马克斯米利亚诺·赫尔南德斯 / 艾伦·D·柏温 / 迪兰·科,剧情 / 动作 / 犯罪,美国,高清中字,2015-10-02(美国),豆瓣：7.5 
794,1795,(2014),电影,"如晴天，似雨天 Like Sunday, Like Rain ",弗兰克·威利,朱利安·夏特金 / 莉顿·梅斯特 / 黛博拉·梅辛 / 欧嘉·梅雷迪斯 / 韦恩·普雷特洛 / 乔治娅·希梅内斯·里弗谢 / 阿尔弗雷多·纳西索 / 比利·乔·阿姆斯特朗 / 萨布丽娜·马查多 / 达茜·福勒 / Heather Whaley / Samm,剧情 / 音乐,美国,高清中字,2014-09-27(瑞丹丝电影节) / 2015-03-13(美国),豆瓣：8.2 
795,1796,(2016),电影,青春喂了狗 ,欧谭凯,何蓝 / 杨青竹 / 关畅 / 徐千京 / 吕鹏 / 朱辉 / 苗阜 / 戚戚,喜剧 / 爱情,中国大陆,高清,2016-1-11,豆瓣：2.0 
796,1797,(2015),电影,奎迪 Creed ,瑞恩·库格勒,迈克尔·B·乔丹 / 西尔维斯特·史泰龙 / 泰莎·汤普森 / 菲利西亚·拉斯海德 / 安东尼·贝柳 / 伍德·哈里斯 / 安德烈·沃德 / 加布里埃尔·罗萨多 / 胡安·巴勃罗·维泽格 / 格拉汉姆·麦克泰维什 / 威尔·布拉格罗夫 / 马克·史密斯,剧情 / 运动,美国,高清中字,2015-11-25(美国),豆瓣：7.7 
797,1798,(2016),电影,女寝还魂 ,周铜,黄梓城 / 杨丹 / 梁雪芹 / 马玥彤 / 乘瑶,网络 / 恐怖,中国大陆,高清,2016-01-11,豆瓣：4.3 
798,1799,(2015),电视剧,少帅 ,张黎,文章 / 李雪健 / 宋佳 / 张歆怡 / 刘韦伯 / 矢野浩二 / 汤晶媚 / 柳岩 / 余皑磊 / 李林 / 王仁君 / 达伦·格罗夫纳,剧情 / 传记 / 历史,中国大陆,48集已完结,2016-01-11(中国大陆),豆瓣：5.6 
799,1800,(2016),音乐,九世轮回 - 小树儿 ,小树儿,小树儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-12,豆瓣：1.0 
800,1801,(2016),音乐,制服诱惑 - 小狸宝宝 ,小狸宝宝,小狸宝宝,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-12,豆瓣：4.1 
801,1802,(2016),音乐,陪我去流浪=晨曦 - ★．星之舟★晨 曦★神曲顶一下谢谢 ,★．星之舟★晨 曦★神曲顶一下谢谢,★．星之舟★晨 曦★神曲顶一下谢谢,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-12,豆瓣：5.9 
802,1803,(2016),福利,【福利】有家有爱还有什么！？ ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-11,豆瓣：9.1 
803,1804,(2016),福利,【福利】累了就来看看cosplay ,伦奇水,伦奇水,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-10,豆瓣：9.5 
804,1805,(2016),福利,【福利】韩国MV点击率排行榜 ,天纵高洁,天纵高洁,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-09,豆瓣：9.2 
805,1806,(2015),电影,狼图腾 ,让-雅克·阿诺,冯绍峰 / 窦骁 / 昂哈妮玛 / 巴森 / 尹铸胜 / 黄小蕾,剧情 / 冒险,中国大陆 / 法国,高清,2015-02-19(中国大陆) / 2015-02-25(法国),豆瓣：7.0 
806,1807,(2006),电视剧,英雄 第一季 Heroes Season 1 ,戴夫·森缪尔,杰克·科尔曼 / 海顿·潘妮蒂尔 / 艾丽·拉特 / 米洛·文堤米利亚 / 丘增 / 森德希·拉玛莫西 / James Kyson / 亚德里安·帕斯达 / 扎克瑞·昆图,剧情 / 科幻 / 惊悚,美国,23集已完结,2006-07-22(美国),豆瓣：8.3 
807,1808,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
808,1809,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
809,1810,(2009),电视剧,英雄  第四季 Heroes Season 4 ,David Straiton,Jack Coleman / 格雷戈·格伦伯格 / 艾丽·拉特 / 詹姆斯·凯森·李 / Masi Oka / 海顿·潘妮蒂尔 / 亚德里安·帕斯达 Adrian Pasdar / 扎克瑞·昆图 / 克瑞丝汀·罗丝 / 米洛·文堤米利亚 / 阿什利·克劳,剧情 / 动作 / 科幻 / 惊悚,美国,19集已完结,2009-09-21(美国),豆瓣：6.9 
810,1811,(1995),电影,勇敢的心 Braveheart ,梅尔·吉布森,梅尔·吉布森 / 苏菲·玛索 / 布莱恩·考克斯 / 詹姆斯·卡沙莫 / 辛·劳洛 / 凯瑟琳·麦克马克 / 安古斯·麦克菲登,剧情 / 动作 / 传记 / 历史 / 战争,美国,高清中字,1995-05-24,豆瓣：8.8 
811,1812,(1980),,闪灵 The Shining ,斯坦利·库布里克,杰克·尼科尔森 / 谢莉·杜瓦尔 / 丹尼·劳埃德,剧情 / 悬疑 / 恐怖,英国 / 美国,高清中字,1980-05-23(美国),豆瓣：7.9 
812,1813,(2016),动漫,维度战记 ,岩原裕二,小野大辅 / 上田丽奈,情感 / 动画,日本,更新至12集 / 共13集,2016-01-10,豆瓣：6.0 
813,1814,(2015),电影,通灵神探 Solace ,阿方索·博亚尔特,安东尼·霍普金斯 / 科林·法瑞尔 / 杰弗里·迪恩·摩根 / 艾比·考尼什 / 玛丽·谢尔顿 / 山德·贝克利 / 霍塞·帕布罗·坎蒂罗 / 安吉拉·克勒科兹 / 简宁·特纳 / 肯尼·约翰逊 / 马特·杰拉德 / 莎朗·劳伦斯 / 祖舒华·克洛斯 /,动作 / 科幻 / 悬疑 / 犯罪,美国,高清中字,2016-01-14(中国大陆) / 2015-09-09(多伦多电影节),豆瓣：6.5 
814,1815,(2013),午夜,偷窥的小洞OVA ノ・ゾ・キ・ア・ナ OVA ,西岛克彦,平川大輔 / 霧ヶ峰紗羅 / 日野真冬 / 木下透 / 平田裕香,剧情 / 动画 / 短片 / 情色,日本,高清中字,2013-02-28(日本),豆瓣：6.3 
815,1816,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
816,1817,(2011),电影,寻龙夺宝 The Dragon Pearl ,马里奥·安德鲁西奥,山姆·尼尔 / 陈小春 / 王姬 / 罗伯特·马莫内 / 李林金 / 路易·科比特,动作 / 家庭 / 奇幻 / 冒险,澳大利亚,高清中字,2011-03-11(中国大陆) / 2011-04(澳大利亚),豆瓣：3.8 
817,1818,(2015),电影,吉祥酒店 ,叶天行,周柏豪  / 连诗雅 / 罗兰 / 卢海鹏 / 艾威 / 温家伟 / 泰臣 / 冉冉 / 叶良财,惊悚 / 恐怖,香港,高清,2015-11-05(香港),豆瓣：2.9 
818,1819,(2009),电视剧,大秦帝国之裂变 ,黄健中,侯勇 / 王志飞 / 卢勇 / 吕中 / 高圆圆 / 李立群 / 许还山,历史 / 战争,中国大陆,48集已完结,2009-12-18(中国大陆),豆瓣：9.0 
819,1820,(2012),午夜,授课到天亮Chu! 朝まで授業chu! ,金澤洪充,下田麻美 / 浅倉杏美 / 三森すずこ,喜剧 / 动画 / 短片 / 情色 / 同性,日本,高清中字,2012-06-23,豆瓣：5.5 
820,1821,(2015),电影,电力女孩 เมย์ไหน...ไฟแรงเฟร่อ ,查亚诺普·布恩帕拉科布,Tor Thanapob Leeratanakachorn / Suthatta Udomsilp / Bank Thiti Mahayotaruk,剧情 / 喜剧,泰国,高清中字,2015-10-01(泰国),豆瓣：8.1 
821,1822,(2015),电视剧,球手们 第一季 Ballers Season 1 ,彼得·博格 / 朱利安·法里诺,约翰·大卫·华盛顿 / 奥玛·本森·米勒 / 道恩·强森 / 特洛伊·格雷提 / 罗伯·考德瑞 / 杜勒·希尔 / 阿莉尔·凯贝尔 / 彼得·博格 / Anabelle Acosta / Diana Laura / Taylour Paige,剧情 / 喜剧 / 运动,美国,10集已完结,2015-06-21(美国),豆瓣：7.3 
822,1823,(2016),音乐,三月三 - 320程冯冯 ,320程冯冯,320程冯冯,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：8.5 
823,1824,(2016),音乐,梦醉荷塘 - 尹姑娘 ,尹姑娘,尹姑娘,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：7.5 
824,1825,(2016),音乐,我想对你说baby - 萌小美 ,萌小美,萌小美,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：4.9 
825,1826,(2016),音乐,将军与妓 - 小损样 ,小损样,小损样,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：8.0 
826,1827,(2016),音乐,《丫头》 - 娜宝儿 ,娜宝儿,娜宝儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：7.8 
827,1828,(2016),音乐,重要的事情要说三遍 - 菲儿 ,菲儿,菲儿,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：9.6 
828,1829,(2016),音乐,瞬间 - 小小呵 ,小小呵,小小呵,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：5.8 
829,1830,(2016),音乐,大女人 - 邦尼 ,邦尼,邦尼,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：6.9 
830,1831,(2016),音乐,我的骄傲 - 栩栩情歌热舞 ,栩栩情歌热舞,栩栩情歌热舞,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：7.4 
831,1832,(2016),音乐,《匆匆那年》—柠檬小海豚 - 柠檬小海豚 ,柠檬小海豚,柠檬小海豚,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：6.8 
832,1833,(2016),音乐,小北斗<SeSeSe> - 小北斗 ,小北斗,小北斗,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-14,豆瓣：9.9 
833,1834,(2016),福利,【福利】有家有爱还有什么！？ ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-11,豆瓣：5.3 
834,1835,(2016),福利,【福利】营养快线卖完了 ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-12,豆瓣：8.1 
835,1836,(2016),福利,【福利】穿白色的妹子越来越少辣 ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-13,豆瓣：7.4 
836,1837,(2016),电影,僵尸来了之伏魔夜 ,项秋良 / 项河生,于海勇 / 汤厉昊 / 海萍 / 刘占领,喜剧 / 动作 / 惊悚,中国大陆,高清,2016-1-13,豆瓣：3.0 
837,1838,(2016),电影,玻璃之花与坏掉的世界 ガラスの花と壊す世界 ,石浜真史,花守ゆみり / 種田梨沙 / 佐倉綾音,动画,日本,高清中字,2016-01-09(日本),豆瓣：6.6 
838,1839,(1988),电影,月亮星星太阳 月亮星星太陽 ,麦当杰,钟楚红 / 郑裕玲 / 张曼玉 / 胡锦 / 苏文锦 / 成奎安 / 谭倩红 / 林国仁,剧情,香港,高清,1988-07-08,豆瓣：7.5 
839,1840,(2009),电影,怀孕大暴走 BABY BABY BABY! -ベイビィ ベイビィ ベイビィ- ,両沢和幸,観月ありさ / 松下由樹 / 谷原章介 / 神田うの / 伊藤かずえ / 岡田浩暉 / 野波麻帆 / 山本ひかる / 忍成修吾 / 藤木直人 / 斉藤由貴 / 吉行和子,剧情 / 喜剧,日本,高清中字,2009-05-23(日本),豆瓣：6.4 
840,1841,(2009),电影,和空姐同居的日子 ,蒋钦民,陈柏霖 / 王珞丹 / 周奇奇 / 郭家铭 / 连晋 / 林秀玲 / 丁海峰 / 邹俊百,剧情 / 喜剧 / 爱情,中国,高清中字,2009-11-03,豆瓣：5.1 
841,1842,(1995),电影,红番区 紅番區 ,唐季礼,成龙 / 梅艳芳 / 叶芳华 / 董骠 / Marc Akerstream / Garvin Cross / Morgan Lam / 薛春炜 / 陈文清 / Fred Andrucci / Mark Antoniuk / 劳洛·查坦德 / 克里斯·弗兰科,喜剧 / 动作 / 犯罪,香港,高清国粤语,1995-01-21(香港),豆瓣：7.2 
842,1843,(2004),电影,摇摆少女 スウィングガールズ ,矢口史靖,上野树里 / 平冈佑太 / 贯地谷诗穗梨 / 竹中直人 / 白石美帆 / 福士诚治 / 岩佐真悠子 / 木野花 / 西田尚美,剧情 / 喜剧 / 音乐,日本,高清中字,2004-09-11(日本),豆瓣：8.3 
843,1844,(2007),电影,这个男人来自地球 The Man from Earth ,理查德·沙因克曼,大卫·李·史密斯 / 托尼·托德 / 约翰·比灵斯列 / 安妮卡·彼得森 / 阿丽西丝·索普 / 威廉姆·卡特 / 理查德·雷西尔 / Ellen Crawford / Steven Littles / Robbie Bryan,剧情 / 科幻,美国,高清中字,2007-11-13(美国),豆瓣：8.5 
844,1845,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
845,1846,empty,empty,empty,empty,empty,empty,empty,empty,empty,empty
846,1847,(2016),电影,淘女郎之青春对决 ,陈汗  陈太云,张念恩 / 连莲 / 袁溪 / 陈彦蘅（米丁）,剧情 / 爱情,中国大陆,高清,2016-1-14,豆瓣：3.0 
847,1848,(2002),电影,昆宝出拳 Kung Pow: Enter the Fist ,史蒂夫·欧德科克,史蒂夫·欧德科克 / 龙飞 / Jennifer Tung,喜剧 / 动作,美国 / 香港,高清中字,2002-01-25,豆瓣：6.4 
848,1849,(),电影,啪啪啪 ,福利哥,周钰沦 / 朱萌萌,剧情 / 搞笑,中国大陆,高清,2016-01-04,豆瓣：4.3 
849,1850,(2016),电影,你别吓唬我2之阴灵双子 ,孙晓明,张琦 / 刘宇 / 许海洋 / 李爽 / 鲍京松 / 张荟淳 / 杨斯博,剧情 / 动作 / 悬疑 / 惊悚 / 恐怖 / 奇幻 / 冒险,中国大陆,高清,2016-01-15,豆瓣：4.0 
850,1851,(2016),电视剧,美女公寓 ,黄伟杰,辰亦儒 / 周秀娜 / 沈建宏 / 江琳琳 / 项瑾 / 高健 / 马樱侨 / 杨世瀚,喜剧 / 动作 / 爱情 / 悬疑 / 惊悚,中国大陆,11集已完结,2016-01-06(中国大陆),豆瓣：4.6 
851,1852,(2015),,幸存的女孩 The Final Girls ,托德·施特劳斯-斯古尔森,泰莎·法米加 / 玛琳·阿克曼 / 亚历山大·路德韦格 / 妮娜·杜波夫 / 托马斯·米德蒂奇 / 阿莉雅·肖卡特 / 亚当·德维尼 / 劳伦·格罗斯 / 克洛伊·布里吉斯 / Angela Trimbur / 布莱斯·罗梅罗,喜剧 / 恐怖,美国,高清中字,2015-03-13(SXSW电影节) / 2015-10-09(美国),豆瓣：6.7 
852,1853,(2016),音乐,观众 - PL叶无道：关注２３号９７７开业 ,PL叶无道：关注２３号９７７开业,PL叶无道：关注２３号９７７开业,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-15,豆瓣：9.8 
853,1854,(2016),音乐,宝贝宝贝我爱你 - ９３１✦﹍幼  可『1月18号开业啦』 ,９３１✦﹍幼  可『1月18号开业啦』,９３１✦﹍幼  可『1月18号开业啦』,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-15,豆瓣：6.7 
854,1855,(2016),音乐,爱妃 - 林娉 ,林娉,林娉,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-15,豆瓣：9.3 
855,1856,(2016),音乐,痒 - 951梦竺 ,951梦竺,951梦竺,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-15,豆瓣：8.2 
856,1857,(2016),音乐,灵魂摆渡人 - 文er ,文er,文er,神曲 / 音乐 / YY ,大陆中国,YY神曲,2016-01-15,豆瓣：3.0 
857,1858,(2016),福利,【福利】这兔耳朵哪买的 ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-14,豆瓣：9.6 
858,1859,(2004),动漫,死神 ブリーチ ,阿部记之,森田成一 / 折笠富美子 / 松岡由貴 / 安元洋貴 / 杉山紀彰,动作 / 动画 / 惊悚 / 奇幻 / 冒险,日本,360集已完结,2004-10-05(日本),豆瓣：8.1 
859,1860,(2008),电影,钢铁侠 Iron Man ,乔恩·费儒,小罗伯特·唐尼 / 泰伦斯·霍华德 / 格温妮斯·帕特洛 / 杰夫·布里吉斯 / 莱丝莉·比伯 / 肖恩·托布  / 保罗·贝坦尼 / 乔恩·费儒 / 克拉克·格雷格,动作 / 科幻 / 惊悚 / 冒险,美国,高清中字,2008-04-30(中国大陆) / 2008-04-14(悉尼首映) / 2008-05-02(美国),豆瓣：7.8 
860,1861,(2010),电影,钢铁侠2 Iron Man 2 ,乔恩·费儒,小罗伯特·唐尼 / 格温妮斯·帕特洛 / 米基·洛克 / 斯嘉丽·约翰逊 / 山姆·洛克威尔 / 唐·钱德尔 / 塞缪尔·杰克逊 / 乔恩·费儒 / 保罗·贝坦尼 / 克拉克·格雷格 / 凯特·玛拉 / 约翰·斯拉特里,动作 / 科幻 / 冒险,美国,高清中字,2010-05-07(中国大陆/美国),豆瓣：7.1 
861,1862,(2013),电影,钢铁侠3 Iron Man 3 ,沙恩·布莱克,小罗伯特·唐尼 / 盖·皮尔斯 / 格温妮斯·帕特洛 / 本·金斯利 / 唐·钱德尔 / 保罗·贝坦尼 / 丽贝卡·豪尔 / 乔恩·费儒 / 威廉姆·赛德勒 / 詹姆斯·戴尔 / 伊芳·齐玛 / 泰·辛普金斯 / 阿什利·汉弥尔顿 / 王学圻 / 范冰冰,动作 / 科幻,美国 / 中国大陆,高清中字,2013-05-01(中国大陆) / 2013-04-18(伦敦首映) / 2013-05-03(美国),豆瓣：7.5 
862,1863,(2015),电影,鼠来宝4：萌在囧途 Alvin and the Chipmunks: The Road Chip ,沃尔特·拜克,贾斯汀·朗 / 马修·格雷·古柏勒 / 杰西·麦卡尼 / 杰森·李 / 金柏莱·威廉姆斯 / 乔什·格林 / 托尼·海尔 / 贝拉·索恩 / 埃迪·斯蒂普斯 / 克里斯蒂娜·艾伯盖特 / 凯莉·库柯 / 安娜·法瑞丝 / 詹妮佛·库里奇 / 凯文·韦德,喜剧 / 动画 / 音乐 / 奇幻 / 冒险,美国,高清中字,2016-01-26(中国大陆) / 2015-12-18(美国),豆瓣：6.7 
863,1864,(2016),电影,极限挑战之皇家宝藏 ,任静 / 严敏,黄渤 / 孙红雷 / 黄磊 / 罗志祥 / 王迅 / 张艺兴 / 赵丽颖 / 于和伟,喜剧 / 悬疑,中国大陆,高清版,2016-01-15(中国大陆),豆瓣：5.0 
864,1865,(2016),电视剧,[战斗已终结]特种兵之霹雳火 ,刘猛,任天野 / 牟星 / 程愫 / 任柯诺 / 陈美霖 / 李飞 / 吴京,剧情 / 战争,中国大陆,45集已完结,2016-01-15(中国大陆),豆瓣：5.0 
865,1866,(1992),电影,双龙会 雙龍會 ,徐克 / 林岭东,成龙 / 张曼玉 / 利智 / 泰迪·罗宾 / 黄霑 / 张艾嘉 / 姜大卫 / 张坚庭 / 张婉婷 / 陈友 / 刘家良,喜剧 / 动作,香港,高清国粤语,1992-01-15,豆瓣：7.2 
866,1867,(2015),电视剧,橘子果酱 오렌지 마말레이드 ,李炯旻 / 崔承范,吕珍九 / 李宗泫 / 金雪炫 / 吉恩惠 / 宋宗浩,剧情,韩国,12集已完结,2015-05-15(韩国),豆瓣：6.0 
867,1868,(2015),电影,女仆日记 Journal d'une femme de chambre ,伯努瓦·雅克,蕾雅·赛杜 / 文森特·林顿 / 克洛蒂尔德·莫莱特 / 文森特·拉科斯特 / Hervé Pierre,剧情,法国,高清中字,2015-04-01(法国),豆瓣：5.5 
868,1869,(2016),电视剧,【未删减版】天天有喜之人间有爱 ,,陈浩民 / 穆婷婷 / 陈紫函 / 陆昱霖 / 周明增 / 陈威翰 / 徐申东 / 刘庭羽 / 戴春荣 / 关智斌 / 陈秀丽 / 钱璇 / 刘娜萍 / 林子聪,喜剧 / 奇幻,中国大陆,73集已完结,2016-01-13,豆瓣：3.0 
869,1870,(2016),电影,二次元侦探 ,黄松,霍政谚 / 徐立,剧情 / 动作 / 爱情 / 科幻 / 悬疑 / 惊悚 / 犯罪,中国大陆,高清,2016-01-07,豆瓣：0.0 
870,1871,(2015),电影,灵臆事件 ,刘宝贤,朱雨辰 / 石天琦,惊悚 / 恐怖,中国大陆,高清,2015-11-20(中国大陆),豆瓣：2.9 
871,1872,(2006),电影,超人集中营 Zoom ,Peter Hewitt,蒂姆·艾伦 / 柯特妮·考克斯 / 切维·切斯 / 史宾塞·布瑞斯林 / 凯文·席格斯 / 凯特·玛拉 / 迈克尔·卡西迪 / 瑞恩·纽曼 / 雷普·汤恩 / Cornelia Guest / Ashton Moio / Hunter Aarniokosk,动作 / 科幻 / 家庭 / 冒险,美国,高清中字,2006-08-11,豆瓣：5.5 
872,1873,(2014),动漫,黑执事马戏团篇 ,阿部记之,坂本真绫 / 小野大辅 / 宫野真守 / 高垣彩阳 / 甲斐田裕子 / 冈本信彦 / 寺岛拓笃,少年 / 魔幻,日本,10集已完结,2014-07-10,豆瓣：5.6 
873,1874,(2015),午夜,花街柳巷 ,吴家丽 / 翁秀兰,吴家丽 / 洪天照 / 许雅婷 / 符晓薇,惊悚 / 情色,香港,高清粤语,2015-04-16(香港),豆瓣：4.6 
874,1875,(2014),电影,虎影 ,西村喜广,斋藤工 / 芳賀優里亜 / しいなえいひ / 津田寛治 / 石川樹 / 鳥居みゆき / 島津健太郎 / 三元雅芸 / 清野菜名 / 水井真希 / 屋敷紘子 / 三田真央 / 松浦りょう / 仁科貴 / 村杉蝉之介,动作,日本,高清中字,2015-06-20(日本),豆瓣：4.3 
875,1876,(2003),电影,摇滚校园 The School of Rock ,理查德·林克莱特,杰克·布莱克 / 琼·库萨克 / 麦克·怀特 / 萨拉·西尔弗曼,喜剧 / 音乐,美国 / 德国,高清中字,2003-10-03(美国),豆瓣：7.8 
876,1877,(1993),电影,重案组 ,成龙 / 黄志强,成龙 / 郑则仕 / 伍咏薇 / 柯受良 / 潘玲玲 / 卢惠光 / 欧阳佩珊 / 罗家英,剧情 / 动作 / 犯罪,香港,高清,1993-06-24,豆瓣：6.8 
877,1878,(2016),电影,消失爱人 ,黄真真,黎明 / 王珞丹 / 林俊杰 / 张榕容 / 石修,爱情 / 悬疑,中国大陆,高清国语,2016-01-15(中国大陆),豆瓣：4.7 
878,1879,(2010),电影,雅罗斯拉夫：千年记忆 ,德米特里·科罗布金,亚历山大·伊瓦什克维奇 / 斯维特拉娜·楚奇娜,动作 / 剧情,俄罗斯,高清中字,2010-10-14 (首映) / 暂无 (中国大陆),豆瓣：5.6 
879,1880,(2015),电视剧,山海经之山河图 ,杜家晔,杜光祎 / 黄政浩 / 李舒雯 / 马丽兹 / 陈冠宁 / 杜家晔 / 杨羽 / 江天祐 / 萨钢云,剧情 / 喜剧 / 动作 / 爱情 / 同性 / 奇幻,中国大陆,20集已完结,2015-12-31(中国大陆),豆瓣：8.2 
880,1881,(2015),电视剧,搭错车 ,罗灿然,马少骅 / 关晓彤 / 牛骏峰 / 张子健 / 赵亮,剧情 / 家庭,中国大陆,38集已完结,2015-12-19(中国大陆),豆瓣：6.0 
881,1882,(2007),电影,河童之夏 河童のクゥと夏休み ,原惠一,富泽风斗 / 横川貴大 / 植松夏希 / 田中直树 / 西田尚美 / なぎら健壱 / 松元环季 / 柳乐健一 / Gori,剧情 / 动画,日本,高清中字,2007-07-28(日本),豆瓣：8.7 
882,1883,(2009),电影,南极料理人 南極料理人 ,冲田修一,堺雅人 / 生濑胜久 / 古关安广 / 丰原功补 / 高良健吾 / 古馆宽治 / 黑田大辅 / 小浜正宽 / 西田尚美 / 小野花梨 / 小出早织 / 宇梶刚士,喜剧,日本,高清中字,2009-08-08(日本),豆瓣：8.2 
883,1884,(2016),福利,【福利】这眼睛挺大的吼 ,天天福利,天天福利,虎牙 / 福利 / 美女 / 搞笑,大陆中国,虎牙,2016-01-16,豆瓣：3.2 
